Year,Month,Day,ProtectionUnit,TotalFires,Acres,reportdate
2016,7,7,UYD,16.0,1884.3,2016-07-07
2016,7,7,CRS,8.0,0.8,2016-07-07
2016,7,7,DAS,19.0,49.8,2016-07-07
2016,7,7,FAS,40.0,3299.9,2016-07-07
2016,7,7,KKS,83.0,10.0,2016-07-07
2016,7,7,MSS,64.0,158.3,2016-07-07
2016,7,7,TAS,14.0,836.9,2016-07-07
2016,7,7,CGF,2.0,3.0,2016-07-07
2016,7,7,TNF,3.0,0.3,2016-07-07
2016,7,8,SWS,10.0,11828.9,2016-07-08
2016,7,8,GAD,30.0,60767.6,2016-07-08
2016,7,8,MID,35.0,187.7,2016-07-08
2016,7,8,TAD,38.0,54392.4,2016-07-08
2016,7,8,UYD,16.0,1894.6,2016-07-08
2016,7,8,CRS,8.0,0.8,2016-07-08
2016,7,8,DAS,19.0,49.8,2016-07-08
2016,7,8,FAS,40.0,3299.9,2016-07-08
2016,7,8,KKS,83.0,10.0,2016-07-08
2016,7,8,MSS,64.0,158.3,2016-07-08
2016,7,8,TAS,14.0,836.9,2016-07-08
2016,7,8,CGF,2.0,3.0,2016-07-08
2016,7,8,TNF,3.0,0.3,2016-07-08
2016,7,9,SWS,10.0,11828.9,2016-07-09
2016,7,9,GAD,30.0,60767.6,2016-07-09
2016,7,9,MID,35.0,187.7,2016-07-09
2016,7,9,TAD,38.0,54498.6,2016-07-09
2016,7,9,UYD,14.0,1924.4,2016-07-09
2016,7,9,CRS,8.0,0.8,2016-07-09
2016,7,9,DAS,19.0,49.8,2016-07-09
2016,7,9,FAS,40.0,3299.9,2016-07-09
2016,7,9,KKS,83.0,10.0,2016-07-09
2016,7,9,MSS,64.0,158.3,2016-07-09
2016,7,9,TAS,14.0,836.9,2016-07-09
2016,7,9,CGF,2.0,3.0,2016-07-09
2016,7,9,TNF,3.0,0.3,2016-07-09
2016,7,10,SWS,10.0,11828.9,2016-07-10
2016,7,10,GAD,31.0,60897.6,2016-07-10
2016,7,10,MID,35.0,187.7,2016-07-10
2016,7,10,TAD,38.0,55116.6,2016-07-10
2016,7,10,UYD,14.0,1924.4,2016-07-10
2016,7,10,CRS,9.0,2.0,2016-07-10
2016,7,10,DAS,19.0,49.8,2016-07-10
2016,7,10,FAS,40.0,3299.9,2016-07-10
2016,7,10,KKS,83.0,10.0,2016-07-10
2016,7,10,MSS,64.0,158.3,2016-07-10
2016,7,10,TAS,14.0,836.9,2016-07-10
2016,7,10,CGF,2.0,3.0,2016-07-10
2016,7,10,TNF,3.0,0.3,2016-07-10
2016,7,11,SWS,10.0,11828.9,2016-07-11
2016,7,11,GAD,31.0,60974.1,2016-07-11
2016,7,11,MID,35.0,187.7,2016-07-11
2016,7,11,TAD,38.0,55116.6,2016-07-11
2016,7,11,UYD,15.0,1974.4,2016-07-11
2016,7,11,CRS,9.0,2.3,2016-07-11
2016,7,11,DAS,19.0,49.8,2016-07-11
2016,7,11,FAS,40.0,3299.9,2016-07-11
2016,7,11,KKS,84.0,10.1,2016-07-11
2016,7,11,MSS,64.0,158.3,2016-07-11
2016,7,11,TAS,14.0,836.9,2016-07-11
2016,7,11,CGF,2.0,3.0,2016-07-11
2016,7,11,TNF,4.0,0.4,2016-07-11
2016,7,12,SWS,10.0,11828.9,2016-07-12
2016,7,12,GAD,31.0,61235.5,2016-07-12
2016,7,12,MID,35.0,187.7,2016-07-12
2016,7,12,TAD,39.0,55117.1,2016-07-12
2016,7,12,UYD,15.0,1974.4,2016-07-12
2016,7,12,CRS,9.0,2.3,2016-07-12
2016,7,12,DAS,19.0,49.8,2016-07-12
2016,7,12,FAS,40.0,3299.9,2016-07-12
2016,7,12,KKS,84.0,10.1,2016-07-12
2016,7,12,MSS,64.0,158.3,2016-07-12
2016,7,12,TAS,14.0,836.9,2016-07-12
2016,7,12,CGF,2.0,3.0,2016-07-12
2016,7,12,TNF,4.0,0.4,2016-07-12
2016,7,13,SWS,10.0,11828.9,2016-07-13
2016,7,13,GAD,32.0,61235.5,2016-07-13
2016,7,13,MID,35.0,187.7,2016-07-13
2016,7,13,TAD,39.0,55371.8,2016-07-13
2016,7,13,UYD,15.0,1974.4,2016-07-13
2016,7,13,CRS,9.0,2.3,2016-07-13
2016,7,13,DAS,19.0,49.8,2016-07-13
2016,7,13,FAS,40.0,3299.9,2016-07-13
2016,7,13,KKS,84.0,10.1,2016-07-13
2016,7,13,MSS,67.0,158.7,2016-07-13
2016,7,13,TAS,14.0,836.9,2016-07-13
2016,7,13,CGF,2.0,3.0,2016-07-13
2016,7,13,TNF,4.0,0.4,2016-07-13
2016,7,14,SWS,32.0,11894.1,2016-07-14
2016,7,14,GAD,38.0,61235.5,2016-07-14
2016,7,14,MID,35.0,187.7,2016-07-14
2016,7,14,TAD,41.0,55828.8,2016-07-14
2016,7,14,UYD,15.0,1974.4,2016-07-14
2016,7,14,CRS,11.0,119.3,2016-07-14
2016,7,14,DAS,22.0,50.7,2016-07-14
2016,7,14,FAS,42.0,3300.1,2016-07-14
2016,7,14,KKS,84.0,10.1,2016-07-14
2016,7,14,MSS,66.0,158.5,2016-07-14
2016,7,14,TAS,15.0,837.9,2016-07-14
2016,7,14,CGF,2.0,3.0,2016-07-14
2016,7,14,TNF,4.0,0.4,2016-07-14
2016,7,15,SWS,44.0,13535.7,2016-07-15
2016,7,15,GAD,54.0,64788.0,2016-07-15
2016,7,15,MID,35.0,187.7,2016-07-15
2016,7,15,TAD,43.0,109597.8,2016-07-15
2016,7,15,UYD,17.0,3698.3,2016-07-15
2016,7,15,CRS,12.0,192.6,2016-07-15
2016,7,15,DAS,22.0,50.7,2016-07-15
2016,7,15,FAS,48.0,3659.9,2016-07-15
2016,7,15,KKS,84.0,10.1,2016-07-15
2016,7,15,MSS,67.0,158.6,2016-07-15
2016,7,15,TAS,17.0,1037.5,2016-07-15
2016,7,15,CGF,2.0,3.0,2016-07-15
2016,7,15,TNF,4.0,0.4,2016-07-15
2016,7,16,SWS,54.0,16795.6,2016-07-16
2016,7,16,GAD,59.0,100317.7,2016-07-16
2016,7,16,MID,35.0,187.7,2016-07-16
2016,7,16,TAD,51.0,169452.1,2016-07-16
2016,7,16,UYD,20.0,3916.6,2016-07-16
2016,7,16,CRS,15.0,2360.1,2016-07-16
2016,7,16,DAS,23.0,55.7,2016-07-16
2016,7,16,FAS,48.0,4310.3,2016-07-16
2016,7,16,KKS,85.0,10.2,2016-07-16
2016,7,16,MSS,67.0,158.6,2016-07-16
2016,7,16,TAS,17.0,1505.5,2016-07-16
2016,7,16,CGF,3.0,3.1,2016-07-16
2016,7,16,TNF,4.0,0.4,2016-07-16
2016,7,17,SWS,54.0,23895.5,2016-07-17
2016,7,17,GAD,58.0,127261.9,2016-07-17
2016,7,17,MID,35.0,187.7,2016-07-17
2016,7,17,TAD,56.0,185689.0,2016-07-17
2016,7,17,UYD,20.0,4532.4,2016-07-17
2016,7,17,CRS,15.0,2370.0,2016-07-17
2016,7,17,DAS,23.0,55.7,2016-07-17
2016,7,17,FAS,48.0,4373.5,2016-07-17
2016,7,17,KKS,86.0,10.3,2016-07-17
2016,7,17,MSS,67.0,158.6,2016-07-17
2016,7,17,TAS,17.0,1505.5,2016-07-17
2016,7,17,CGF,3.0,3.1,2016-07-17
2016,7,17,TNF,4.0,0.4,2016-07-17
2016,7,18,SWS,53.0,55038.2,2016-07-18
2016,7,18,GAD,59.0,127262.4,2016-07-18
2016,7,18,MID,35.0,187.7,2016-07-18
2016,7,18,TAD,56.0,185992.3,2016-07-18
2016,7,18,UYD,20.0,4592.5,2016-07-18
2016,7,18,CRS,17.0,3537.1,2016-07-18
2016,7,18,DAS,23.0,55.7,2016-07-18
2016,7,18,FAS,49.0,4373.5,2016-07-18
2016,7,18,KKS,86.0,10.3,2016-07-18
2016,7,18,MSS,69.0,198.8,2016-07-18
2016,7,18,TAS,17.0,1505.5,2016-07-18
2016,7,18,CGF,3.0,3.1,2016-07-18
2016,7,18,TNF,4.0,0.4,2016-07-18
2016,7,19,SWS,56.0,63356.8,2016-07-19
2016,7,19,GAD,60.0,127262.5,2016-07-19
2016,7,19,MID,35.0,187.7,2016-07-19
2016,7,19,TAD,59.0,185992.6,2016-07-19
2016,7,19,UYD,20.0,4592.5,2016-07-19
2016,7,19,CRS,17.0,5637.8,2016-07-19
2016,7,19,DAS,23.0,55.7,2016-07-19
2016,7,19,FAS,49.0,4373.5,2016-07-19
2016,7,19,KKS,89.0,10.6,2016-07-19
2016,7,19,MSS,69.0,219.2,2016-07-19
2016,7,19,TAS,17.0,1505.5,2016-07-19
2016,7,19,CGF,3.0,3.1,2016-07-19
2016,7,19,TNF,5.0,0.5,2016-07-19
2016,7,20,SWS,57.0,65957.9,2016-07-20
2016,7,20,GAD,60.0,145542.2,2016-07-20
2016,7,20,MID,35.0,187.7,2016-07-20
2016,7,20,TAD,59.0,185992.6,2016-07-20
2016,7,20,UYD,20.0,5796.0,2016-07-20
2016,7,20,CRS,20.0,14991.0,2016-07-20
2016,7,20,DAS,23.0,55.7,2016-07-20
2016,7,20,FAS,49.0,4373.5,2016-07-20
2016,7,20,KKS,89.0,10.6,2016-07-20
2016,7,20,MSS,69.0,509.2,2016-07-20
2016,7,20,TAS,17.0,1505.5,2016-07-20
2016,7,20,CGF,4.0,3.2,2016-07-20
2016,7,20,TNF,5.0,0.5,2016-07-20
2016,7,21,SWS,57.0,72329.7,2016-07-21
2016,7,21,GAD,60.0,145542.2,2016-07-21
2016,7,21,MID,35.0,187.7,2016-07-21
2016,7,21,TAD,59.0,196868.9,2016-07-21
2016,7,21,UYD,21.0,5797.0,2016-07-21
2016,7,21,CRS,21.0,14991.1,2016-07-21
2016,7,21,DAS,23.0,55.7,2016-07-21
2016,7,21,FAS,49.0,4373.5,2016-07-21
2016,7,21,KKS,89.0,10.6,2016-07-21
2016,7,21,MSS,69.0,940.0,2016-07-21
2016,7,21,TAS,17.0,1505.5,2016-07-21
2016,7,21,CGF,4.0,3.2,2016-07-21
2016,7,21,TNF,6.0,0.6,2016-07-21
2016,7,22,SWS,57.0,72480.7,2016-07-22
2016,7,22,GAD,61.0,145542.3,2016-07-22
2016,7,22,MID,35.0,187.7,2016-07-22
2016,7,22,TAD,59.0,196868.9,2016-07-22
2016,7,22,UYD,21.0,5797.0,2016-07-22
2016,7,22,CRS,21.0,23796.1,2016-07-22
2016,7,22,DAS,23.0,55.7,2016-07-22
2016,7,22,FAS,49.0,4373.5,2016-07-22
2016,7,22,KKS,90.0,10.7,2016-07-22
2016,7,22,MSS,69.0,940.0,2016-07-22
2016,7,22,TAS,17.0,1505.5,2016-07-22
2016,7,22,CGF,4.0,3.2,2016-07-22
2016,7,22,TNF,6.0,0.6,2016-07-22
2016,7,23,SWS,55.0,72648.8,2016-07-23
2016,7,23,GAD,60.0,145542.2,2016-07-23
2016,7,23,MID,35.0,187.7,2016-07-23
2016,7,23,TAD,59.0,196868.9,2016-07-23
2016,7,23,UYD,21.0,5797.0,2016-07-23
2016,7,23,CRS,21.0,24672.0,2016-07-23
2016,7,23,DAS,23.0,55.7,2016-07-23
2016,7,23,FAS,49.0,4373.5,2016-07-23
2016,7,23,KKS,90.0,10.7,2016-07-23
2016,7,23,MSS,69.0,940.0,2016-07-23
2016,7,23,TAS,17.0,1505.5,2016-07-23
2016,7,23,CGF,4.0,3.2,2016-07-23
2016,7,23,TNF,6.0,0.6,2016-07-23
2016,7,24,SWS,55.0,72903.8,2016-07-24
2016,7,24,GAD,60.0,145659.4,2016-07-24
2016,7,24,MID,35.0,187.7,2016-07-24
2016,7,24,TAD,59.0,196868.9,2016-07-24
2016,7,24,UYD,21.0,5797.0,2016-07-24
2016,7,24,CRS,22.0,24672.2,2016-07-24
2016,7,24,DAS,23.0,55.7,2016-07-24
2016,7,24,FAS,49.0,4373.5,2016-07-24
2016,7,24,KKS,90.0,10.7,2016-07-24
2016,7,24,MSS,69.0,937.2,2016-07-24
2016,7,24,TAS,17.0,1505.5,2016-07-24
2016,7,24,CGF,4.0,3.2,2016-07-24
2016,7,24,TNF,7.0,0.7,2016-07-24
2016,7,25,SWS,57.0,73103.0,2016-07-25
2016,7,25,GAD,60.0,156329.5,2016-07-25
2016,7,25,MID,35.0,181.1,2016-07-25
2016,7,25,TAD,60.0,196869.0,2016-07-25
2016,7,25,UYD,21.0,5797.0,2016-07-25
2016,7,25,CRS,22.0,24672.2,2016-07-25
2016,7,25,DAS,23.0,55.7,2016-07-25
2016,7,25,FAS,49.0,4373.5,2016-07-25
2016,7,25,KKS,90.0,10.7,2016-07-25
2016,7,25,MSS,69.0,937.2,2016-07-25
2016,7,25,TAS,17.0,1506.5,2016-07-25
2016,7,25,CGF,4.0,3.2,2016-07-25
2016,7,25,TNF,7.0,0.7,2016-07-25
2016,7,26,SWS,58.0,73013.0,2016-07-26
2016,7,26,GAD,60.0,164156.4,2016-07-26
2016,7,26,MID,35.0,181.1,2016-07-26
2016,7,26,TAD,60.0,210028.4,2016-07-26
2016,7,26,UYD,21.0,5797.0,2016-07-26
2016,7,26,CRS,23.0,24672.3,2016-07-26
2016,7,26,DAS,23.0,55.7,2016-07-26
2016,7,26,FAS,49.0,4373.5,2016-07-26
2016,7,26,KKS,90.0,10.7,2016-07-26
2016,7,26,MSS,69.0,937.2,2016-07-26
2016,7,26,TAS,17.0,1506.5,2016-07-26
2016,7,26,CGF,4.0,3.2,2016-07-26
2016,7,26,TNF,7.0,0.7,2016-07-26
2016,7,27,SWS,57.0,73103.0,2016-07-27
2016,7,27,GAD,60.0,164614.4,2016-07-27
2016,7,27,MID,35.0,187.7,2016-07-27
2016,7,27,TAD,60.0,210028.4,2016-07-27
2016,7,27,UYD,21.0,5797.0,2016-07-27
2016,7,27,CRS,23.0,24672.3,2016-07-27
2016,7,27,DAS,23.0,55.7,2016-07-27
2016,7,27,FAS,49.0,4373.5,2016-07-27
2016,7,27,KKS,90.0,10.7,2016-07-27
2016,7,27,MSS,69.0,937.2,2016-07-27
2016,7,27,TAS,17.0,1506.5,2016-07-27
2016,7,27,CGF,4.0,3.2,2016-07-27
2016,7,27,TNF,7.0,0.7,2016-07-27
2016,7,28,SWS,57.0,73103.0,2016-07-28
2016,7,28,GAD,60.0,164614.4,2016-07-28
2016,7,28,MID,35.0,187.7,2016-07-28
2016,7,28,TAD,60.0,210302.3,2016-07-28
2016,7,28,UYD,21.0,5797.0,2016-07-28
2016,7,28,CRS,23.0,24673.2,2016-07-28
2016,7,28,DAS,23.0,55.7,2016-07-28
2016,7,28,FAS,49.0,4373.5,2016-07-28
2016,7,28,KKS,91.0,10.8,2016-07-28
2016,7,28,MSS,69.0,937.2,2016-07-28
2016,7,28,TAS,17.0,1506.5,2016-07-28
2016,7,28,CGF,4.0,3.2,2016-07-28
2016,7,28,TNF,7.0,0.7,2016-07-28
2016,7,29,SWS,58.0,73103.0,2016-07-29
2016,7,29,GAD,60.0,164614.4,2016-07-29
2016,7,29,MID,35.0,187.7,2016-07-29
2016,7,29,TAD,60.0,209665.7,2016-07-29
2016,7,29,UYD,21.0,5797.0,2016-07-29
2016,7,29,CRS,23.0,24673.2,2016-07-29
2016,7,29,DAS,23.0,55.7,2016-07-29
2016,7,29,FAS,50.0,4373.5,2016-07-29
2016,7,29,KKS,91.0,10.8,2016-07-29
2016,7,29,MSS,69.0,937.2,2016-07-29
2016,7,29,TAS,17.0,1506.5,2016-07-29
2016,7,29,CGF,4.0,3.2,2016-07-29
2016,7,29,TNF,7.0,0.7,2016-07-29
2016,7,30,SWS,58.0,73103.0,2016-07-30
2016,7,30,GAD,60.0,164614.4,2016-07-30
2016,7,30,MID,34.0,187.7,2016-07-30
2016,7,30,TAD,60.0,209665.7,2016-07-30
2016,7,30,UYD,21.0,5797.0,2016-07-30
2016,7,30,CRS,23.0,24673.2,2016-07-30
2016,7,30,DAS,23.0,55.7,2016-07-30
2016,7,30,FAS,50.0,4373.5,2016-07-30
2016,7,30,KKS,91.0,10.8,2016-07-30
2016,7,30,MSS,69.0,937.2,2016-07-30
2016,7,30,TAS,17.0,1506.5,2016-07-30
2016,7,30,CGF,4.0,3.2,2016-07-30
2016,7,30,TNF,7.0,0.7,2016-07-30
2016,7,31,SWS,58.0,73103.0,2016-07-31
2016,7,31,GAD,60.0,164614.4,2016-07-31
2016,7,31,MID,34.0,187.7,2016-07-31
2016,7,31,TAD,60.0,209665.7,2016-07-31
2016,7,31,UYD,21.0,5797.0,2016-07-31
2016,7,31,CRS,23.0,24673.2,2016-07-31
2016,7,31,DAS,23.0,55.7,2016-07-31
2016,7,31,FAS,50.0,4373.5,2016-07-31
2016,7,31,KKS,92.0,10.9,2016-07-31
2016,7,31,MSS,69.0,937.2,2016-07-31
2016,7,31,TAS,18.0,1506.6,2016-07-31
2016,7,31,CGF,4.0,3.2,2016-07-31
2016,7,31,TNF,7.0,0.7,2016-07-31
2016,8,1,GAD,60.0,164614.4,2016-08-01
2016,8,1,MID,34.0,187.7,2016-08-01
2016,8,1,TAD,60.0,209665.7,2016-08-01
2016,8,1,UYD,21.0,5797.0,2016-08-01
2016,8,1,CRS,23.0,24673.2,2016-08-01
2016,8,1,DAS,23.0,55.7,2016-08-01
2016,8,1,FAS,50.0,4373.5,2016-08-01
2016,8,1,KKS,92.0,10.9,2016-08-01
2016,8,1,MSS,69.0,937.2,2016-08-01
2016,8,1,TAS,19.0,1506.7,2016-08-01
2016,8,1,CGF,4.0,3.2,2016-08-01
2016,8,1,TNF,7.0,0.7,2016-08-01
2016,8,1,SWS,58.0,73103.0,2016-08-01
2016,8,2,GAD,60.0,165960.5,2016-08-02
2016,8,2,MID,34.0,187.7,2016-08-02
2016,8,2,TAD,60.0,214328.1,2016-08-02
2016,8,2,UYD,21.0,5797.0,2016-08-02
2016,8,2,CRS,23.0,24673.2,2016-08-02
2016,8,2,DAS,23.0,55.7,2016-08-02
2016,8,2,FAS,50.0,4373.5,2016-08-02
2016,8,2,KKS,92.0,10.9,2016-08-02
2016,8,2,MSS,69.0,937.2,2016-08-02
2016,8,2,TAS,19.0,1506.7,2016-08-02
2016,8,2,CGF,4.0,3.2,2016-08-02
2016,8,2,TNF,8.0,0.8,2016-08-02
2016,8,2,SWS,58.0,73103.0,2016-08-02
2016,8,3,GAD,60.0,165960.4,2016-08-03
2016,8,3,MID,34.0,187.7,2016-08-03
2016,8,3,TAD,60.0,215138.6,2016-08-03
2016,8,3,UYD,21.0,5797.0,2016-08-03
2016,8,3,CRS,23.0,24673.2,2016-08-03
2016,8,3,DAS,23.0,60.7,2016-08-03
2016,8,3,FAS,50.0,4373.5,2016-08-03
2016,8,3,KKS,92.0,10.9,2016-08-03
2016,8,3,MSS,69.0,937.2,2016-08-03
2016,8,3,TAS,19.0,1506.7,2016-08-03
2016,8,3,CGF,4.0,3.2,2016-08-03
2016,8,3,TNF,8.0,0.8,2016-08-03
2016,8,3,SWS,58.0,73103.0,2016-08-03
2016,8,4,GAD,60.0,170761.0,2016-08-04
2016,8,4,MID,34.0,187.7,2016-08-04
2016,8,4,TAD,60.0,215761.2,2016-08-04
2016,8,4,UYD,21.0,5797.0,2016-08-04
2016,8,4,CRS,23.0,24673.2,2016-08-04
2016,8,4,DAS,23.0,60.7,2016-08-04
2016,8,4,FAS,50.0,4373.5,2016-08-04
2016,8,4,KKS,92.0,10.9,2016-08-04
2016,8,4,MSS,69.0,937.2,2016-08-04
2016,8,4,TAS,19.0,1506.7,2016-08-04
2016,8,4,CGF,4.0,3.2,2016-08-04
2016,8,4,TNF,8.0,0.8,2016-08-04
2016,8,4,SWS,58.0,73103.0,2016-08-04
2016,8,5,GAD,60.0,170761.0,2016-08-05
2016,8,5,MID,34.0,187.7,2016-08-05
2016,8,5,TAD,60.0,215761.2,2016-08-05
2016,8,5,UYD,21.0,5797.0,2016-08-05
2016,8,5,CRS,23.0,24673.2,2016-08-05
2016,8,5,DAS,23.0,60.7,2016-08-05
2016,8,5,FAS,50.0,4373.5,2016-08-05
2016,8,5,KKS,92.0,10.9,2016-08-05
2016,8,5,MSS,69.0,937.2,2016-08-05
2016,8,5,TAS,19.0,1506.7,2016-08-05
2016,8,5,CGF,4.0,3.2,2016-08-05
2016,8,5,TNF,8.0,0.8,2016-08-05
2016,8,5,SWS,58.0,73103.0,2016-08-05
2016,8,6,GAD,60.0,170815.8,2016-08-06
2016,8,6,MID,34.0,187.7,2016-08-06
2016,8,6,TAD,60.0,215761.2,2016-08-06
2016,8,6,UYD,21.0,5797.0,2016-08-06
2016,8,6,CRS,23.0,24673.2,2016-08-06
2016,8,6,DAS,23.0,76.6,2016-08-06
2016,8,6,FAS,50.0,4373.5,2016-08-06
2016,8,6,KKS,92.0,10.9,2016-08-06
2016,8,6,MSS,69.0,937.2,2016-08-06
2016,8,6,TAS,19.0,1506.7,2016-08-06
2016,8,6,CGF,4.0,3.2,2016-08-06
2016,8,6,TNF,8.0,0.8,2016-08-06
2016,8,6,SWS,57.0,73103.0,2016-08-06
2016,8,7,GAD,60.0,170815.8,2016-08-07
2016,8,7,MID,34.0,187.7,2016-08-07
2016,8,7,TAD,60.0,215761.2,2016-08-07
2016,8,7,UYD,21.0,5797.0,2016-08-07
2016,8,7,CRS,23.0,24673.2,2016-08-07
2016,8,7,DAS,24.0,76.7,2016-08-07
2016,8,7,FAS,50.0,4373.5,2016-08-07
2016,8,7,KKS,92.0,10.9,2016-08-07
2016,8,7,MSS,69.0,937.2,2016-08-07
2016,8,7,TAS,19.0,1506.7,2016-08-07
2016,8,7,CGF,4.0,3.2,2016-08-07
2016,8,7,TNF,8.0,0.8,2016-08-07
2016,8,7,SWS,57.0,73103.0,2016-08-07
2016,8,8,GAD,60.0,170815.8,2016-08-08
2016,8,8,MID,34.0,187.7,2016-08-08
2016,8,8,TAD,60.0,215761.2,2016-08-08
2016,8,8,UYD,21.0,5797.0,2016-08-08
2016,8,8,CRS,23.0,24673.2,2016-08-08
2016,8,8,DAS,24.0,76.7,2016-08-08
2016,8,8,FAS,50.0,4373.5,2016-08-08
2016,8,8,KKS,93.0,11.0,2016-08-08
2016,8,8,MSS,69.0,937.2,2016-08-08
2016,8,8,TAS,19.0,1506.7,2016-08-08
2016,8,8,CGF,4.0,3.2,2016-08-08
2016,8,8,TNF,8.0,0.8,2016-08-08
2016,8,8,SWS,57.0,73103.0,2016-08-08
2016,8,9,GAD,60.0,170815.8,2016-08-09
2016,8,9,MID,34.0,187.7,2016-08-09
2016,8,9,TAD,60.0,215761.2,2016-08-09
2016,8,9,UYD,21.0,5797.0,2016-08-09
2016,8,9,CRS,23.0,24804.0,2016-08-09
2016,8,9,DAS,24.0,76.7,2016-08-09
2016,8,9,FAS,50.0,4373.5,2016-08-09
2016,8,9,KKS,93.0,11.0,2016-08-09
2016,8,9,MSS,69.0,942.2,2016-08-09
2016,8,9,TAS,19.0,1506.7,2016-08-09
2016,8,9,CGF,4.0,3.2,2016-08-09
2016,8,9,TNF,9.0,0.9,2016-08-09
2016,8,9,SWS,57.0,73103.0,2016-08-09
2016,8,10,GAD,60.0,170815.8,2016-08-10
2016,8,10,MID,34.0,187.7,2016-08-10
2016,8,10,TAD,60.0,215761.2,2016-08-10
2016,8,10,UYD,21.0,5797.0,2016-08-10
2016,8,10,CRS,23.0,24804.0,2016-08-10
2016,8,10,DAS,24.0,76.7,2016-08-10
2016,8,10,FAS,50.0,4373.5,2016-08-10
2016,8,10,KKS,93.0,11.0,2016-08-10
2016,8,10,MSS,69.0,942.2,2016-08-10
2016,8,10,TAS,19.0,1506.7,2016-08-10
2016,8,10,CGF,5.0,3.3,2016-08-10
2016,8,10,TNF,9.0,0.9,2016-08-10
2016,8,10,SWS,57.0,73103.0,2016-08-10
2016,8,11,GAD,60.0,170815.8,2016-08-11
2016,8,11,MID,34.0,187.7,2016-08-11
2016,8,11,TAD,60.0,215763.1,2016-08-11
2016,8,11,UYD,21.0,5797.0,2016-08-11
2016,8,11,CRS,24.0,24804.0,2016-08-11
2016,8,11,DAS,24.0,76.7,2016-08-11
2016,8,11,FAS,50.0,4373.5,2016-08-11
2016,8,11,KKS,93.0,11.0,2016-08-11
2016,8,11,MSS,69.0,942.2,2016-08-11
2016,8,11,TAS,19.0,1506.7,2016-08-11
2016,8,11,CGF,5.0,3.3,2016-08-11
2016,8,11,TNF,9.0,0.9,2016-08-11
2016,8,11,SWS,57.0,73103.0,2016-08-11
2016,8,12,GAD,60.0,170815.8,2016-08-12
2016,8,12,MID,34.0,187.7,2016-08-12
2016,8,12,TAD,60.0,215763.1,2016-08-12
2016,8,12,UYD,21.0,5797.0,2016-08-12
2016,8,12,CRS,24.0,24804.0,2016-08-12
2016,8,12,DAS,24.0,76.7,2016-08-12
2016,8,12,FAS,50.0,4373.5,2016-08-12
2016,8,12,KKS,93.0,11.0,2016-08-12
2016,8,12,MSS,69.0,942.2,2016-08-12
2016,8,12,TAS,19.0,1506.7,2016-08-12
2016,8,12,CGF,5.0,3.3,2016-08-12
2016,8,12,TNF,9.0,0.9,2016-08-12
2016,8,12,SWS,47.0,73103.0,2016-08-12
2016,8,15,GAD,60.0,171754.1,2016-08-15
2016,8,15,MID,34.0,187.7,2016-08-15
2016,8,15,TAD,60.0,215763.1,2016-08-15
2016,8,15,UYD,21.0,5797.0,2016-08-15
2016,8,15,CRS,24.0,24804.4,2016-08-15
2016,8,15,DAS,24.0,76.7,2016-08-15
2016,8,15,FAS,50.0,4373.5,2016-08-15
2016,8,15,KKS,94.0,11.1,2016-08-15
2016,8,15,MSS,69.0,942.2,2016-08-15
2016,8,15,TAS,19.0,1506.7,2016-08-15
2016,8,15,CGF,5.0,3.3,2016-08-15
2016,8,15,TNF,9.0,0.9,2016-08-15
2016,8,15,SWS,57.0,73103.0,2016-08-15
2016,8,16,GAD,60.0,171844.3,2016-08-16
2016,8,16,MID,34.0,187.7,2016-08-16
2016,8,16,TAD,60.0,215763.1,2016-08-16
2016,8,16,UYD,21.0,5797.0,2016-08-16
2016,8,16,CRS,25.0,24804.5,2016-08-16
2016,8,16,DAS,24.0,76.7,2016-08-16
2016,8,16,FAS,50.0,4373.5,2016-08-16
2016,8,16,KKS,94.0,11.1,2016-08-16
2016,8,16,MSS,69.0,942.2,2016-08-16
2016,8,16,TAS,19.0,1506.7,2016-08-16
2016,8,16,CGF,5.0,3.3,2016-08-16
2016,8,16,TNF,9.0,0.9,2016-08-16
2016,8,16,SWS,57.0,73103.0,2016-08-16
2016,8,17,GAD,61.0,171846.3,2016-08-17
2016,8,17,MID,34.0,187.7,2016-08-17
2016,8,17,TAD,60.0,215763.1,2016-08-17
2016,8,17,UYD,21.0,5797.0,2016-08-17
2016,8,17,CRS,25.0,24804.5,2016-08-17
2016,8,17,DAS,24.0,76.7,2016-08-17
2016,8,17,FAS,50.0,4373.5,2016-08-17
2016,8,17,KKS,94.0,11.1,2016-08-17
2016,8,17,MSS,69.0,942.2,2016-08-17
2016,8,17,TAS,19.0,1506.7,2016-08-17
2016,8,17,CGF,6.0,3.5,2016-08-17
2016,8,17,TNF,9.0,0.9,2016-08-17
2016,8,17,SWS,57.0,73103.0,2016-08-17
2016,8,18,GAD,61.0,171911.4,2016-08-18
2016,8,18,MID,34.0,187.7,2016-08-18
2016,8,18,TAD,60.0,216765.3,2016-08-18
2016,8,18,UYD,21.0,5797.0,2016-08-18
2016,8,18,CRS,25.0,24804.6,2016-08-18
2016,8,18,DAS,24.0,76.7,2016-08-18
2016,8,18,FAS,51.0,4373.5,2016-08-18
2016,8,18,KKS,94.0,11.1,2016-08-18
2016,8,18,MSS,69.0,942.2,2016-08-18
2016,8,18,TAS,19.0,1506.7,2016-08-18
2016,8,18,CGF,6.0,3.5,2016-08-18
2016,8,18,TNF,9.0,0.9,2016-08-18
